path,bytes_uncompressed,over_2mb,crawl_window_bytes,body_start_byte,h1_pos_byte,h1_in_first_2mb,top20_byte_cutoff,h1_in_top20_html,top20_body_byte_cutoff,h1_in_top20_body,uniqueness_marker,uniqueness_pos_byte,uniqueness_in_first_2mb,uniqueness_in_top20_html,uniqueness_in_top20_body
facility/park-river-estates-care-center-coon-rapids-mn-55433-1a7g9l3/index.html,6200,false,6200,874,961,true,1240,true,1939,true,Facility Data Signals,937,true,true,true
facility/park-rose-care-center-tacoma-wa-98405-162i54i/index.html,5982,false,5982,795,882,true,1196,true,1832,true,Facility Data Signals,858,true,true,true
facility/park-shore-seattle-wa-98112-1i9oxfj/index.html,5871,false,5871,747,834,true,1174,true,1771,true,Facility Data Signals,810,true,true,true
facility/park-terrace-care-center-corona-ny-11368-1c2wqte/index.html,5984,false,5984,808,895,true,1196,true,1843,true,Facility Data Signals,871,true,true,true
facility/park-terrace-health-campus-louisville-ky-40272-dn89k3/index.html,6096,false,6096,845,932,true,1219,true,1895,true,Facility Data Signals,908,true,true,true
facility/park-terrace-rehabilitation-center-toledo-oh-43606-zzbea7/index.html,6025,false,6025,853,940,true,1205,true,1887,true,Facility Data Signals,916,true,true,true
facility/park-terrace-village-evansville-in-47712-1gts3uz/index.html,6005,false,6005,815,902,true,1201,true,1853,true,Facility Data Signals,878,true,true,true
facility/park-valley-inn-health-center-round-rock-tx-78681-g3ez3y/index.html,6084,false,6084,857,944,true,1216,true,1902,true,Facility Data Signals,920,true,true,true
facility/park-view-care-center-buffalo-mn-55313-1j8jyta/index.html,5970,false,5970,801,888,true,1194,true,1834,true,Facility Data Signals,864,true,true,true
facility/park-view-care-center-edgerton-oh-43517-1datqsh/index.html,5922,false,5922,803,890,true,1184,true,1826,true,Facility Data Signals,866,true,true,true
facility/park-view-care-center-fort-worth-tx-76103-dq1ajo/index.html,5966,false,5966,817,904,true,1193,true,1846,true,Facility Data Signals,880,true,true,true
facility/park-view-haven-nursing-home-coleridge-ne-68727-1meqfzu/index.html,6105,false,6105,849,936,true,1221,true,1900,true,Facility Data Signals,912,true,true,true
facility/park-view-health-center-oshkosh-wi-54901-wonpg5/index.html,5994,false,5994,810,897,true,1198,true,1846,true,Facility Data Signals,873,true,true,true
facility/park-view-home-woodville-wi-54028-1whrr1y/index.html,5937,false,5937,780,867,true,1187,true,1811,true,Facility Data Signals,843,true,true,true
facility/park-view-nursing-and-subacute-reseda-ca-91335-9eixk0/index.html,6093,false,6093,839,926,true,1218,true,1889,true,Facility Data Signals,902,true,true,true
facility/park-view-nursing-care-center-muleshoe-tx-79347-1ipyhk1/index.html,6019,false,6019,844,931,true,1203,true,1879,true,Facility Data Signals,907,true,true,true
facility/park-view-post-acute-santa-rosa-ca-95405-ljan3u/index.html,6051,false,6051,817,904,true,1210,true,1863,true,Facility Data Signals,880,true,true,true
facility/park-view-rehab-center-chicago-il-60660-1afkgg4/index.html,5971,false,5971,805,892,true,1194,true,1838,true,Facility Data Signals,868,true,true,true
facility/park-view-rehabilitation-center-sac-city-ia-50583-1r7ql30/index.html,6033,false,6033,853,940,true,1206,true,1889,true,Facility Data Signals,916,true,true,true
facility/park-villa-clyde-ks-66938-18m7mmr/index.html,5741,false,5741,729,816,true,1148,true,1731,true,Facility Data Signals,792,true,true,true
facility/park-village-hc-np-llc-new-philadelphia-oh-44663-1gdy5wf/index.html,6132,false,6132,864,951,true,1226,true,1917,true,Facility Data Signals,927,true,true,true
facility/park-village-health-care-center-inc-dover-oh-44622-oq4dwo/index.html,6014,false,6014,851,938,true,1202,true,1883,true,Facility Data Signals,914,true,true,true
facility/park-village-healthcare-and-rehabilitation-desoto-tx-75115-bnc3j8/index.html,6142,false,6142,894,981,true,1228,true,1943,true,Facility Data Signals,957,true,true,true
facility/park-vista-at-morningside-fullerton-ca-92835-wm5lju/index.html,6082,false,6082,835,922,true,1216,true,1884,true,Facility Data Signals,898,true,true,true
facility/park-vista-nursing-and-rehab-youngstown-oh-44504-h1b3eh/index.html,6033,false,6033,851,938,true,1206,true,1887,true,Facility Data Signals,914,true,true,true
facility/parkdale-health-and-rehab-price-ut-84501-1760wrs/index.html,5897,false,5897,802,889,true,1179,true,1821,true,Facility Data Signals,865,true,true,true
facility/parkdale-manor-health-rehabilitation-maryville-mo-64468-1sgcvva/index.html,6241,false,6241,913,1000,true,1248,true,1978,true,Facility Data Signals,976,true,true,true
facility/parke-view-rehabilitation-care-center-burley-id-83318-l39hzt/index.html,6122,false,6122,893,980,true,1224,true,1938,true,Facility Data Signals,956,true,true,true
facility/parker-at-somerset-inc-somerset-nj-8873-c3vblb/index.html,6029,false,6029,816,903,true,1205,true,1858,true,Facility Data Signals,879,true,true,true
facility/parker-health-care-rehabilitation-center-parker-city-in-47368-1bi43f0/index.html,6306,false,6306,946,1033,true,1261,true,2018,true,Facility Data Signals,1009,true,true,true
facility/parker-jewish-institute-for-health-care-rehab-new-hyde-park-ny-11040-8p0myq/index.html,6426,false,6426,985,1072,true,1285,true,2073,true,Facility Data Signals,1048,true,true,true
facility/parker-nursing-rehab-center-streator-il-61364-mgn98x/index.html,6107,false,6107,860,947,true,1221,true,1909,true,Facility Data Signals,923,true,true,true
facility/parker-post-acute-parker-co-80138-13f1cab/index.html,5898,false,5898,773,860,true,1179,true,1798,true,Facility Data Signals,836,true,true,true
facility/parkersburg-center-parkersburg-wv-26101-jnltdj/index.html,6095,false,6095,817,904,true,1219,true,1872,true,Facility Data Signals,880,true,true,true
facility/parkhill-north-nursing-home-salina-ok-74365-10yl7kk/index.html,6030,false,6030,823,910,true,1206,true,1864,true,Facility Data Signals,886,true,true,true
facility/parkhouse-rehabilitation-and-nursing-center-royersford-pa-19468-14a4hyd/index.html,6368,false,6368,935,1022,true,1273,true,2021,true,Facility Data Signals,998,true,true,true
facility/parkland-manor-living-center-prague-ok-74864-130511v/index.html,6039,false,6039,828,915,true,1207,true,1870,true,Facility Data Signals,891,true,true,true
facility/parklands-care-center-and-rehab-gainesville-fl-32601-828rp2/index.html,6151,false,6151,876,963,true,1230,true,1931,true,Facility Data Signals,939,true,true,true
facility/parklane-west-healthcare-center-san-antonio-tx-78209-lxknzh/index.html,6117,false,6117,874,961,true,1223,true,1922,true,Facility Data Signals,937,true,true,true
facility/parkridge-specialty-care-pleasant-hill-ia-50327-1rw3og0/index.html,6072,false,6072,853,940,true,1214,true,1896,true,Facility Data Signals,916,true,true,true
facility/parks-health-center-odessa-tx-79765-1b3wrfw/index.html,5870,false,5870,780,867,true,1174,true,1798,true,Facility Data Signals,843,true,true,true
facility/parkshore-estates-nursing-rehab-chicago-il-60637-6jg9op/index.html,6126,false,6126,873,960,true,1225,true,1923,true,Facility Data Signals,936,true,true,true
facility/parkside-at-budd-terrace-operating-company-llc-atlanta-ga-30329-u2tkd0/index.html,6249,false,6249,923,1010,true,1249,true,1988,true,Facility Data Signals,986,true,true,true
facility/parkside-center-for-nursing-and-rehab-at-ellijay-ellijay-ga-30540-1sb5lzc/index.html,6278,false,6278,934,1021,true,1255,true,2002,true,Facility Data Signals,997,true,true,true
facility/parkside-health-and-rehabilitation-center-deland-fl-32720-6s5swd/index.html,6156,false,6156,891,978,true,1231,true,1944,true,Facility Data Signals,954,true,true,true
facility/parkside-health-and-wellness-center-el-cajon-ca-92020-16tayov/index.html,6182,false,6182,879,966,true,1236,true,1939,true,Facility Data Signals,942,true,true,true
facility/parkside-health-care-center-columbiana-oh-44408-9ew0xq/index.html,6037,false,6037,846,933,true,1207,true,1884,true,Facility Data Signals,909,true,true,true
facility/parkside-homes-hillsboro-ks-67063-1ung4pg/index.html,5881,false,5881,777,864,true,1176,true,1797,true,Facility Data Signals,840,true,true,true
facility/parkside-lutheran-home-lisbon-nd-58054-73dd7t/index.html,6007,false,6007,801,888,true,1201,true,1842,true,Facility Data Signals,864,true,true,true
facility/parkside-manor-columbia-mo-65202-1474wwu/index.html,5898,false,5898,772,859,true,1179,true,1797,true,Facility Data Signals,835,true,true,true
facility/parkside-manor-stuart-ne-68780-ogdfdv/index.html,5859,false,5859,757,844,true,1171,true,1777,true,Facility Data Signals,820,true,true,true
facility/parkside-nursing-and-rehabilitation-center-fairfield-oh-45014-24t5mb/index.html,6193,false,6193,918,1005,true,1238,true,1973,true,Facility Data Signals,981,true,true,true
facility/parkside-post-acute-and-rehabilitation-snellville-ga-30078-1zmlc7/index.html,6228,false,6228,904,991,true,1245,true,1968,true,Facility Data Signals,967,true,true,true
facility/parkside-villa-middleburg-heights-oh-44130-wl004u/index.html,6059,false,6059,837,924,true,1211,true,1881,true,Facility Data Signals,900,true,true,true
facility/parkview-care-and-rehabilitation-center-inc-massapequa-ny-11758-1wiwrxw/index.html,6303,false,6303,935,1022,true,1260,true,2008,true,Facility Data Signals,998,true,true,true
facility/parkview-care-center-denver-co-80219-1xejy4j/index.html,5930,false,5930,788,875,true,1186,true,1816,true,Facility Data Signals,851,true,true,true
facility/parkview-care-center-evansville-in-47720-1er0eqa/index.html,6015,false,6015,815,902,true,1203,true,1855,true,Facility Data Signals,878,true,true,true
facility/parkview-care-center-fairfield-ia-52556-1m4negw/index.html,5924,false,5924,805,892,true,1184,true,1828,true,Facility Data Signals,868,true,true,true
facility/parkview-care-center-fremont-oh-43420-1my14bl/index.html,5883,false,5883,791,878,true,1176,true,1809,true,Facility Data Signals,854,true,true,true
facility/parkview-care-center-wells-mn-56097-yxi9da/index.html,5933,false,5933,781,868,true,1186,true,1811,true,Facility Data Signals,844,true,true,true
facility/parkview-haven-francesville-in-47946-tulce7/index.html,5976,false,5976,798,885,true,1195,true,1833,true,Facility Data Signals,861,true,true,true
facility/parkview-haven-nursing-home-deshler-ne-68340-rpv928/index.html,6026,false,6026,829,916,true,1205,true,1868,true,Facility Data Signals,892,true,true,true
facility/parkview-health-and-rehabilitation-center-chapel-hill-nc-27517-1vir5u2/index.html,6393,false,6393,934,1021,true,1278,true,2025,true,Facility Data Signals,997,true,true,true
facility/parkview-health-and-rehabilitation-center-osborne-ks-67473-uzm378/index.html,6162,false,6162,897,984,true,1232,true,1950,true,Facility Data Signals,960,true,true,true
facility/parkview-health-care-facility-bolivar-mo-65613-1nsqtjv/index.html,6053,false,6053,840,927,true,1210,true,1882,true,Facility Data Signals,903,true,true,true
facility/parkview-healthcare-center-anaheim-ca-92805-ahzxyg/index.html,6062,false,6062,826,913,true,1212,true,1873,true,Facility Data Signals,889,true,true,true
facility/parkview-healthcare-kansas-city-mo-64123-11c67mn/index.html,6031,false,6031,818,905,true,1206,true,1860,true,Facility Data Signals,881,true,true,true
facility/parkview-heights-nursing-and-rehabilitation-center-garnett-ks-66032-aat91n/index.html,6272,false,6272,942,1029,true,1254,true,2008,true,Facility Data Signals,1005,true,true,true
facility/parkview-home-belview-mn-56214-17nfe6h/index.html,5909,false,5909,761,848,true,1181,true,1790,true,Facility Data Signals,824,true,true,true
facility/parkview-home-wayland-ia-52654-1k068b/index.html,5803,false,5803,755,842,true,1160,true,1764,true,Facility Data Signals,818,true,true,true
facility/parkview-julian-healthcare-center-bakersfield-ca-93304-yg2zhp/index.html,6230,false,6230,889,976,true,1246,true,1957,true,Facility Data Signals,952,true,true,true
facility/parkview-manor-care-center-reinbeck-ia-50669-1wny2sb/index.html,5977,false,5977,828,915,true,1195,true,1857,true,Facility Data Signals,891,true,true,true
facility/parkview-manor-nursing-and-rehabilitation-weimar-tx-78962-56f33i/index.html,6118,false,6118,889,976,true,1223,true,1934,true,Facility Data Signals,952,true,true,true
facility/parkview-manor-nursing-home-ellsworth-mn-56129-1nes8c3/index.html,6098,false,6098,845,932,true,1219,true,1895,true,Facility Data Signals,908,true,true,true
facility/parkview-manor-wellman-ia-52356-1at664l/index.html,5806,false,5806,761,848,true,1161,true,1770,true,Facility Data Signals,824,true,true,true
facility/parkview-northwest-healthcare-center-cincinnati-oh-45236-x2pcvq/index.html,6153,false,6153,891,978,true,1230,true,1943,true,Facility Data Signals,954,true,true,true
facility/parkview-nursing-and-rehabilitation-center-big-spring-tx-79720-ouisi8/index.html,6218,false,6218,922,1009,true,1243,true,1981,true,Facility Data Signals,985,true,true,true
facility/parkview-nursing-and-rehabilitation-center-lockhart-tx-78644-19ojp79/index.html,6179,false,6179,909,996,true,1235,true,1963,true,Facility Data Signals,972,true,true,true
facility/parkview-nursing-rehabilitation-center-paducah-ky-42003-o5c3ct/index.html,6209,false,6209,908,995,true,1241,true,1968,true,Facility Data Signals,971,true,true,true
facility/parkview-rehabilitation-center-at-winter-park-winter-park-fl-32792-z2o004/index.html,6331,false,6331,946,1033,true,1266,true,2023,true,Facility Data Signals,1009,true,true,true
facility/parkville-care-center-hartford-ct-6106-1sxoe8c/index.html,6032,false,6032,809,896,true,1206,true,1853,true,Facility Data Signals,872,true,true,true
facility/parkvue-health-care-center-sandusky-oh-44870-1t3uypo/index.html,5980,false,5980,828,915,true,1196,true,1858,true,Facility Data Signals,891,true,true,true
facility/parkway-health-and-rehabilitation-center-boston-ma-2132-imqg38/index.html,6241,false,6241,891,978,true,1248,true,1961,true,Facility Data Signals,954,true,true,true
facility/parkway-health-and-rehabilitation-center-memphis-tn-38109-o8e1qf/index.html,6213,false,6213,895,982,true,1242,true,1958,true,Facility Data Signals,958,true,true,true
facility/parkway-health-care-center-kansas-city-mo-64130-cbb4ut/index.html,6112,false,6112,852,939,true,1222,true,1904,true,Facility Data Signals,915,true,true,true
facility/parkway-health-rehab-llc-canton-ms-39046-3fczvj/index.html,6074,false,6074,834,921,true,1214,true,1882,true,Facility Data Signals,897,true,true,true
facility/parkway-hills-nursing-rehabilitation-la-mesa-ca-91942-qn1s5g/index.html,6220,false,6220,900,987,true,1244,true,1964,true,Facility Data Signals,963,true,true,true
facility/parkway-manor-marion-il-62959-44ah2o/index.html,5865,false,5865,752,839,true,1173,true,1774,true,Facility Data Signals,815,true,true,true
facility/parkway-operator-llc-edwardsville-ks-66111-xizfvm/index.html,6025,false,6025,827,914,true,1205,true,1866,true,Facility Data Signals,890,true,true,true
facility/parkway-pavilion-health-and-rehabilitation-center-enfield-ct-6082-1pywew3/index.html,6347,false,6347,942,1029,true,1269,true,2023,true,Facility Data Signals,1005,true,true,true
facility/parkway-place-houston-tx-77077-g33uus/index.html,5813,false,5813,756,843,true,1162,true,1767,true,Facility Data Signals,819,true,true,true
facility/parkwood-health-care-facility-phenix-city-al-36867-alxa2y/index.html,6131,false,6131,866,953,true,1226,true,1919,true,Facility Data Signals,929,true,true,true
facility/parkwood-health-rehabilitation-louisville-ky-40216-t2q14b/index.html,6180,false,6180,889,976,true,1236,true,1947,true,Facility Data Signals,952,true,true,true
facility/parkwood-healthcare-community-bedford-tx-76022-1e09ef6/index.html,6004,false,6004,837,924,true,1200,true,1870,true,Facility Data Signals,900,true,true,true
facility/parkwood-in-the-pines-lufkin-tx-75904-1pnimuh/index.html,5883,false,5883,790,877,true,1176,true,1808,true,Facility Data Signals,853,true,true,true
facility/parkwood-skilled-nursing-and-rehabilitation-center-maryland-heights-mo-63043-1pz4vlc/index.html,6518,false,6518,1008,1095,true,1303,true,2110,true,Facility Data Signals,1071,true,true,true
facility/parma-care-center-parma-oh-44134-1nu3px7/index.html,5799,false,5799,762,849,true,1159,true,1769,true,Facility Data Signals,825,true,true,true
facility/parmly-on-the-lake-llc-chisago-city-mn-55013-y6wbsg/index.html,6108,false,6108,840,927,true,1221,true,1893,true,Facility Data Signals,903,true,true,true
facility/parsons-hill-rehabilitation-health-care-center-worcester-ma-1603-1t0iy4a/index.html,6431,false,6431,967,1054,true,1286,true,2059,true,Facility Data Signals,1030,true,true,true
facility/parsons-presbyterian-manor-parsons-ks-67357-1vuy3tt/index.html,5985,false,5985,823,910,true,1197,true,1855,true,Facility Data Signals,886,true,true,true
facility/pasadena-grove-health-center-pasadena-ca-91103-qzssfb/index.html,6106,false,6106,843,930,true,1221,true,1895,true,Facility Data Signals,906,true,true,true
facility/pasadena-nursing-center-pasadena-ca-91103-u7a0iw/index.html,6053,false,6053,818,905,true,1210,true,1865,true,Facility Data Signals,881,true,true,true
facility/pasadena-palace-tcu-pasadena-ca-91105-uq5a00/index.html,6003,false,6003,798,885,true,1200,true,1839,true,Facility Data Signals,861,true,true,true
facility/pasadena-park-healthcare-and-wellness-center-pasadena-ca-91107-tlvcwl/index.html,6305,false,6305,923,1010,true,1261,true,1999,true,Facility Data Signals,986,true,true,true
facility/pasadena-post-acute-pasadena-tx-77504-1fuaeer/index.html,5901,false,5901,794,881,true,1180,true,1815,true,Facility Data Signals,857,true,true,true
facility/pass-christian-health-and-rehabiliation-center-pass-christian-ms-39571-1fjy1h1/index.html,6471,false,6471,977,1064,true,1294,true,2075,true,Facility Data Signals,1040,true,true,true
facility/passavant-retirement-and-healt-zelienople-pa-16063-9trgy4/index.html,6203,false,6203,869,956,true,1240,true,1935,true,Facility Data Signals,932,true,true,true
facility/patapsco-healthcare-randallstown-md-21133-1ic9o26/index.html,6052,false,6052,825,912,true,1210,true,1870,true,Facility Data Signals,888,true,true,true
facility/pataskala-oaks-care-center-pataskala-oh-43062-1rlq8aq/index.html,6007,false,6007,835,922,true,1201,true,1869,true,Facility Data Signals,898,true,true,true
facility/patewwod-post-acute-greenville-sc-29607-41eq7/index.html,6098,false,6098,815,902,true,1219,true,1871,true,Facility Data Signals,878,true,true,true
facility/pathstone-living-mankato-mn-56001-1wpn0q1/index.html,5916,false,5916,776,863,true,1183,true,1804,true,Facility Data Signals,839,true,true,true
facility/pathway-rehabilitation-hospital-of-bossier-bossier-city-la-71112-p8k0vg/index.html,6344,false,6344,940,1027,true,1268,true,2020,true,Facility Data Signals,1003,true,true,true
facility/pathways-nursing-and-rehabilitation-center-niskayuna-ny-12309-167l9vw/index.html,6269,false,6269,919,1006,true,1253,true,1989,true,Facility Data Signals,982,true,true,true
facility/patriot-heights-health-care-center-san-antonio-tx-78240-1egkp28/index.html,6156,false,6156,890,977,true,1231,true,1943,true,Facility Data Signals,953,true,true,true
facility/patriot-village-somerset-pa-15501-5iktjc/index.html,5989,false,5989,780,867,true,1197,true,1821,true,Facility Data Signals,843,true,true,true
facility/patterson-healthcare-center-patterson-la-70392-nxbdjx/index.html,6079,false,6079,844,931,true,1215,true,1891,true,Facility Data Signals,907,true,true,true
facility/paul-e-patton-eastern-ky-veterans-center-hazard-ky-41701-1q5oaye/index.html,6169,false,6169,888,975,true,1233,true,1944,true,Facility Data Signals,951,true,true,true
facility/paul-house-health-cr-ctr-chicago-il-60618-17blalv/index.html,6065,false,6065,839,926,true,1213,true,1884,true,Facility Data Signals,902,true,true,true
facility/paul-oliver-memorial-hospital-ltcu-frankfort-mi-49635-mw5n3i/index.html,6156,false,6156,878,965,true,1231,true,1933,true,Facility Data Signals,941,true,true,true
facility/paul-s-run-philadelphia-pa-19115-28uqhw/index.html,6034,false,6034,787,874,true,1206,true,1836,true,Facility Data Signals,850,true,true,true
facility/pauls-valley-care-center-pauls-valley-ok-73075-1nvpi4i/index.html,6133,false,6133,850,937,true,1226,true,1906,true,Facility Data Signals,913,true,true,true
facility/pavilion-at-brandon-wilde-evans-ga-30809-174t58u/index.html,5942,false,5942,805,892,true,1188,true,1832,true,Facility Data Signals,868,true,true,true
facility/pavilion-at-brmc-the-bradford-pa-16701-2pfzla/index.html,6050,false,6050,809,896,true,1210,true,1857,true,Facility Data Signals,872,true,true,true
facility/pavilion-at-glacier-valley-slinger-wi-53086-u2p91t/index.html,6046,false,6046,825,912,true,1209,true,1869,true,Facility Data Signals,888,true,true,true
facility/pavilion-at-jacksonville-the-jacksonville-fl-32218-q2i24a/index.html,6153,false,6153,872,959,true,1230,true,1928,true,Facility Data Signals,935,true,true,true
facility/pavilion-at-st-luke-village-the-hazleton-pa-18201-bag5ln/index.html,6178,false,6178,864,951,true,1235,true,1926,true,Facility Data Signals,927,true,true,true
facility/pavilion-at-villa-pueblo-the-pueblo-co-81001-1k2att4/index.html,6023,false,6023,832,919,true,1204,true,1870,true,Facility Data Signals,895,true,true,true
facility/pavilion-for-health-care-the-penney-farms-fl-32079-1d1phs5/index.html,6154,false,6154,873,960,true,1230,true,1929,true,Facility Data Signals,936,true,true,true
facility/pavilion-health-center-at-brightmore-charlotte-nc-28277-liz43p/index.html,6304,false,6304,894,981,true,1260,true,1976,true,Facility Data Signals,957,true,true,true
facility/pavilion-of-bridgeview-the-bridgeview-il-60455-1pgdhit/index.html,6113,false,6113,850,937,true,1222,true,1902,true,Facility Data Signals,913,true,true,true
facility/pavilion-of-logan-square-the-chicago-il-60647-jd4uxz/index.html,6051,false,6051,838,925,true,1210,true,1880,true,Facility Data Signals,901,true,true,true
facility/pavilion-of-ottawa-ottawa-il-61350-mboroz/index.html,5909,false,5909,777,864,true,1181,true,1803,true,Facility Data Signals,840,true,true,true
facility/pavilion-of-south-shore-chicago-il-60649-26tjs3/index.html,5992,false,5992,809,896,true,1198,true,1845,true,Facility Data Signals,872,true,true,true
facility/pavilion-of-waukegan-waukegan-il-60085-1mdy6rb/index.html,5982,false,5982,802,889,true,1196,true,1838,true,Facility Data Signals,865,true,true,true
facility/pavilion-on-main-street-the-sandwich-il-60548-u340yq/index.html,6056,false,6056,840,927,true,1211,true,1883,true,Facility Data Signals,903,true,true,true
facility/pavilion-on-pico-healthcare-wellness-centre-lp-los-angeles-ca-90035-1sjasaw/index.html,6452,false,6452,983,1070,true,1290,true,2076,true,Facility Data Signals,1046,true,true,true
facility/pavilion-the-hyannis-ma-2601-1ng25c9/index.html,5951,false,5951,767,854,true,1190,true,1803,true,Facility Data Signals,830,true,true,true
facility/pavilion-ths-llc-lebanon-tn-37087-s0h0gj/index.html,5940,false,5940,779,866,true,1188,true,1811,true,Facility Data Signals,842,true,true,true
facility/pawtucket-falls-healthcare-center-pawtucket-ri-2861-uzvycu/index.html,6199,false,6199,876,963,true,1239,true,1940,true,Facility Data Signals,939,true,true,true
facility/payette-healthcare-of-cascadia-payette-id-83661-1o6nz2g/index.html,6030,false,6030,842,929,true,1206,true,1879,true,Facility Data Signals,905,true,true,true
facility/paynesville-health-care-center-paynesville-mn-56362-pkekut/index.html,6183,false,6183,873,960,true,1236,true,1935,true,Facility Data Signals,936,true,true,true
facility/payson-care-center-payson-az-85541-1vb42zr/index.html,5899,false,5899,777,864,true,1179,true,1801,true,Facility Data Signals,840,true,true,true
facility/peabody-health-and-rehab-peabody-ks-66866-j7p6zi/index.html,5964,false,5964,812,899,true,1192,true,1842,true,Facility Data Signals,875,true,true,true
facility/peabody-manor-appleton-wi-54915-hj6uih/index.html,5917,false,5917,767,854,true,1183,true,1797,true,Facility Data Signals,830,true,true,true
facility/peabody-retirement-community-north-manchester-in-46962-orjk7r/index.html,6230,false,6230,896,983,true,1246,true,1962,true,Facility Data Signals,959,true,true,true
facility/peace-care-st-ann-s-jersey-city-nj-7305-z1km75/index.html,6075,false,6075,822,909,true,1215,true,1872,true,Facility Data Signals,885,true,true,true
facility/peace-care-st-joseph-s-jersey-city-nj-7306-2c62z2/index.html,6109,false,6109,837,924,true,1221,true,1891,true,Facility Data Signals,900,true,true,true
facility/peach-tree-place-weatherford-tx-76086-1o8v30h/index.html,5942,false,5942,800,887,true,1188,true,1828,true,Facility Data Signals,863,true,true,true
facility/peachtree-centre-gaffney-sc-29340-bff29g/index.html,6004,false,6004,780,867,true,1200,true,1824,true,Facility Data Signals,843,true,true,true
facility/peachtree-nursing-and-rehabilitation-llc-lagrange-ga-30240-1lu1phu/index.html,6195,false,6195,901,988,true,1239,true,1959,true,Facility Data Signals,964,true,true,true
facility/peak-resources-alamance-inc-graham-nc-27253-39y0lm/index.html,6138,false,6138,840,927,true,1227,true,1899,true,Facility Data Signals,903,true,true,true
facility/peak-resources-brookshire-inc-hillsborough-nc-27278-q90svo/index.html,6306,false,6306,892,979,true,1261,true,1974,true,Facility Data Signals,955,true,true,true
facility/peak-resources-charlotte-charlotte-nc-28205-1tsff44/index.html,6167,false,6167,843,930,true,1233,true,1907,true,Facility Data Signals,906,true,true,true
facility/peak-resources-cherryville-cherryville-nc-28021-1evtsdw/index.html,6243,false,6243,859,946,true,1248,true,1935,true,Facility Data Signals,922,true,true,true
facility/peak-resources-gastonia-gastonia-nc-28054-wmm7yu/index.html,6123,false,6123,830,917,true,1224,true,1888,true,Facility Data Signals,893,true,true,true
facility/peak-resources-outer-banks-nags-head-nc-27959-1gq47oo/index.html,6193,false,6193,845,932,true,1238,true,1914,true,Facility Data Signals,908,true,true,true
facility/peak-resources-pinelake-carthage-nc-28327-w294no/index.html,6131,false,6131,830,917,true,1226,true,1890,true,Facility Data Signals,893,true,true,true
facility/peak-resources-shelby-shelby-nc-28150-nedtiq/index.html,6060,false,6060,802,889,true,1212,true,1853,true,Facility Data Signals,865,true,true,true
facility/peak-resources-wilmington-inc-wilmington-nc-28401-1l8leeg/index.html,6249,false,6249,871,958,true,1249,true,1946,true,Facility Data Signals,934,true,true,true
facility/peaks-care-center-the-longmont-co-80501-qk9nct/index.html,5986,false,5986,810,897,true,1197,true,1845,true,Facility Data Signals,873,true,true,true
facility/pearl-at-fort-lauderdale-rehabilitation-and-nursin-fort-lauderdale-fl-33305-mf069y/index.html,6469,false,6469,999,1086,true,1293,true,2093,true,Facility Data Signals,1062,true,true,true
facility/pearl-at-kruse-way-the-lake-oswego-or-97035-1qn2wjc/index.html,6040,false,6040,835,922,true,1208,true,1876,true,Facility Data Signals,898,true,true,true
facility/pearl-at-the-tillers-oswego-il-60543-1v8w0rl/index.html,5918,false,5918,788,875,true,1183,true,1814,true,Facility Data Signals,851,true,true,true
facility/pearl-city-post-acute-pearl-city-hi-96782-1iw9d4u/index.html,5994,false,5994,819,906,true,1198,true,1854,true,Facility Data Signals,882,true,true,true
facility/pearl-of-crystal-lake-the-crystal-lake-il-60012-t1pskc/index.html,6142,false,6142,858,945,true,1228,true,1914,true,Facility Data Signals,921,true,true,true
facility/pearl-of-elgin-the-elgin-il-60123-hgqlye/index.html,5891,false,5891,774,861,true,1178,true,1797,true,Facility Data Signals,837,true,true,true
facility/pearl-of-elk-grove-the-elk-grove-village-il-60007-1n4j0yv/index.html,6208,false,6208,879,966,true,1241,true,1944,true,Facility Data Signals,942,true,true,true
facility/pearl-of-evanston-the-evanston-il-60201-nymyt5/index.html,5981,false,5981,806,893,true,1196,true,1841,true,Facility Data Signals,869,true,true,true
facility/pearl-of-hillside-the-hillside-il-60162-ac8f0k/index.html,5995,false,5995,806,893,true,1199,true,1843,true,Facility Data Signals,869,true,true,true
facility/pearl-of-hinsdale-the-hinsdale-il-60521-1wlp59b/index.html,6001,false,6001,811,898,true,1200,true,1849,true,Facility Data Signals,874,true,true,true
facility/pearl-of-joliet-the-joliet-il-60435-1rt1hw6/index.html,5935,false,5935,787,874,true,1187,true,1816,true,Facility Data Signals,850,true,true,true
facility/pearl-of-montclare-the-chicago-il-60634-wdr3er/index.html,5995,false,5995,808,895,true,1199,true,1845,true,Facility Data Signals,871,true,true,true
facility/pearl-of-naperville-the-naperville-il-60540-ncdjd9/index.html,6060,false,6060,834,921,true,1212,true,1879,true,Facility Data Signals,897,true,true,true
facility/pearl-of-orchard-valley-aurora-il-60506-133dgj7/index.html,5980,false,5980,803,890,true,1196,true,1838,true,Facility Data Signals,866,true,true,true
facility/pearl-of-rolling-meadows-the-rolling-meadows-il-60008-cwwzqx/index.html,6228,false,6228,890,977,true,1245,true,1957,true,Facility Data Signals,953,true,true,true
facility/pearl-of-st-charles-the-st-charles-il-60174-aeplfs/index.html,6052,false,6052,834,921,true,1210,true,1877,true,Facility Data Signals,897,true,true,true
facility/pearl-pavilion-freeport-il-61032-2wcvev/index.html,5910,false,5910,771,858,true,1182,true,1798,true,Facility Data Signals,834,true,true,true
